,time,SOA,O2C
152,0.255,14.7904,0.38926
153,0.2567,14.9249,0.38916999999999996
154,0.2583,15.0589,0.38908000000000004
155,0.26,15.1924,0.389
156,0.2617,15.3253,0.38891
157,0.2633,15.4576,0.38883
158,0.265,15.5894,0.38875
159,0.2667,15.7207,0.38866999999999996
160,0.2683,15.8514,0.38859
161,0.27,15.9816,0.38850999999999997
162,0.2717,16.1112,0.38843
163,0.2733,16.2403,0.38835
164,0.275,16.3689,0.38828
165,0.2767,16.4969,0.3882
166,0.2783,16.6244,0.38813000000000003
167,0.28,16.7513,0.38806
168,0.2817,16.8777,0.38799
169,0.2833,17.0036,0.38792
170,0.285,17.1289,0.38785
171,0.2867,17.2537,0.38778
172,0.2883,17.378,0.38771
173,0.29,17.5017,0.38764
174,0.2917,17.625,0.38756999999999997
175,0.2933,17.7477,0.38750999999999997
176,0.295,17.8698,0.38744
177,0.2967,17.9915,0.38738
178,0.2983,18.1126,0.38732
179,0.3,18.2333,0.38725
180,0.3017,18.3534,0.38719000000000003
181,0.3033,18.473,0.38713000000000003
182,0.305,18.5921,0.38706999999999997
183,0.3067,18.7107,0.38700999999999997
184,0.3083,18.8288,0.38695
185,0.31,18.9464,0.38689
186,0.3117,19.0634,0.38683
187,0.3133,19.18,0.38677
188,0.315,19.2961,0.38672
189,0.3167,19.4117,0.38666
190,0.3183,19.5268,0.3866
191,0.32,19.6414,0.38655
192,0.3217,19.7555,0.38649
193,0.3233,19.8692,0.38644
194,0.325,19.9823,0.38639
195,0.3267,20.095,0.38633
196,0.3283,20.2072,0.38628
197,0.33,20.3189,0.38623
198,0.3317,20.4301,0.38618
199,0.3333,20.5409,0.38613000000000003
200,0.335,20.6512,0.38606999999999997
201,0.3367,20.761,0.38602
202,0.3383,20.8704,0.38597
203,0.34,20.9792,0.38593
204,0.3417,21.0877,0.38588
205,0.3433,21.1956,0.38583
206,0.345,21.3031,0.38578
207,0.3467,21.4102,0.38573
208,0.3483,21.5168,0.38569000000000003
209,0.35,21.6229,0.38564
210,0.3517,21.7286,0.38559
211,0.3533,21.8339,0.38555
212,0.355,21.9387,0.3855
213,0.3567,22.043,0.38545999999999997
214,0.3583,22.1469,0.38541
215,0.36,22.2504,0.38537
216,0.3617,22.3534,0.38532
217,0.3633,22.456,0.38528
218,0.365,22.5581,0.38524
219,0.3667,22.6599,0.38519000000000003
220,0.3683,22.7612,0.38515
221,0.37,22.862,0.38511
222,0.3717,22.9625,0.38506999999999997
223,0.3733,23.0625,0.38502
224,0.375,23.162,0.38498000000000004
225,0.3767,23.2612,0.38494
226,0.3783,23.36,0.3849
227,0.38,23.4583,0.38486
228,0.3817,23.5562,0.38482
229,0.3833,23.6537,0.38478
230,0.385,23.7508,0.38474
231,0.3867,23.8475,0.3847
232,0.3883,23.9437,0.38466
233,0.39,24.0396,0.38463
234,0.3917,24.1351,0.38459
235,0.3933,24.2301,0.38455
236,0.395,24.3248,0.38451
237,0.3967,24.419,0.38447
238,0.3983,24.5129,0.38444
239,0.4,24.6064,0.3844
240,0.4017,24.6995,0.38436
241,0.4033,24.7921,0.38433
242,0.405,24.8844,0.38429
243,0.4067,24.9763,0.38426
244,0.4083,25.0679,0.38422
245,0.41,25.159,0.38419000000000003
246,0.4117,25.2498,0.38415
247,0.4133,25.3401,0.38411999999999996
248,0.415,25.4301,0.38408000000000003
249,0.4167,25.5198,0.38405
250,0.4183,25.609,0.38401
251,0.42,25.6979,0.38398000000000004
252,0.4217,25.7864,0.38394
253,0.4233,25.8745,0.38391
